instance,source,n,m,planar,read_ms,planarity_ms
/home/mateu/benchmarks/rome/rome/grafo528.18.graphml,file,18,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5804.37.graphml,file,37,46,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5636.44.graphml,file,44,49,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3261.39.graphml,file,39,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1853.13.graphml,file,13,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3025.27.graphml,file,27,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5484.31.graphml,file,31,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6811.36.graphml,file,36,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2544.28.graphml,file,28,33,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1051.34.graphml,file,34,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11375.33.graphml,file,33,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5675.40.graphml,file,40,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1059.18.graphml,file,18,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1535.48.graphml,file,48,53,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3087.14.graphml,file,14,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1063.14.graphml,file,14,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3897.38.graphml,file,38,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo144.12.graphml,file,12,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo281.14.graphml,file,14,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7439.45.graphml,file,45,54,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2297.17.graphml,file,17,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2056.20.graphml,file,20,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1267.29.graphml,file,29,33,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10745.31.graphml,file,31,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo983.19.graphml,file,19,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2153.19.graphml,file,19,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2421.17.graphml,file,17,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo429.20.graphml,file,20,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1019.11.graphml,file,11,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1939.22.graphml,file,22,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo976.19.graphml,file,19,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1275.26.graphml,file,26,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10033.31.graphml,file,31,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo253.15.graphml,file,15,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1983.29.graphml,file,29,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo239.15.graphml,file,15,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11573.35.graphml,file,35,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo277.13.graphml,file,13,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6487.53.graphml,file,53,62,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2342.18.graphml,file,18,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo829.17.graphml,file,17,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11310.35.graphml,file,35,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1846.19.graphml,file,19,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7154.60.graphml,file,60,70,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1702.30.graphml,file,30,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo299.19.graphml,file,19,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11340.36.graphml,file,36,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo461.10.graphml,file,10,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo985.15.graphml,file,15,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1032.10.graphml,file,10,9,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2128.19.graphml,file,19,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1756.16.graphml,file,16,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2667.22.graphml,file,22,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2491.18.graphml,file,18,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2057.34.graphml,file,34,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2763.20.graphml,file,20,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11547.31.graphml,file,31,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo585.15.graphml,file,15,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2519.37.graphml,file,37,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo994.13.graphml,file,13,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10141.38.graphml,file,38,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo335.13.graphml,file,13,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1654.10.graphml,file,10,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10230.37.graphml,file,37,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo319.26.graphml,file,26,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2626.15.graphml,file,15,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1007.20.graphml,file,20,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1603.28.graphml,file,28,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7034.39.graphml,file,39,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo714.13.graphml,file,13,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6071.36.graphml,file,36,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2927.13.graphml,file,13,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10011.31.graphml,file,31,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11264.33.graphml,file,33,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5612.36.graphml,file,36,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1894.22.graphml,file,22,30,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7440.42.graphml,file,42,47,1,0,0
/home/mateu/benchmarks/rome/rome/grafo856.11.graphml,file,11,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3050.36.graphml,file,36,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo367.14.graphml,file,14,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3892.35.graphml,file,35,41,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2733.14.graphml,file,14,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7345.38.graphml,file,38,49,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2250.48.graphml,file,48,60,1,0,0
/home/mateu/benchmarks/rome/rome/grafo974.14.graphml,file,14,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2907.18.graphml,file,18,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3113.11.graphml,file,11,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1942.18.graphml,file,18,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11571.38.graphml,file,38,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo114.26.graphml,file,26,30,1,0,0
/home/mateu/benchmarks/rome/rome/grafo815.15.graphml,file,15,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2514.15.graphml,file,15,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1690.20.graphml,file,20,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo904.20.graphml,file,20,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1343.24.graphml,file,24,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11527.33.graphml,file,33,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5906.34.graphml,file,34,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6491.51.graphml,file,51,57,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5295.36.graphml,file,36,41,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9890.37.graphml,file,37,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo406.13.graphml,file,13,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo252.12.graphml,file,12,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo157.29.graphml,file,29,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3024.10.graphml,file,10,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo835.23.graphml,file,23,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1071.10.graphml,file,10,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1615.28.graphml,file,28,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2637.21.graphml,file,21,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3634.40.graphml,file,40,47,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2418.17.graphml,file,17,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11211.33.graphml,file,33,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2499.23.graphml,file,23,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1680.32.graphml,file,32,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo643.12.graphml,file,12,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo432.19.graphml,file,19,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5847.35.graphml,file,35,41,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6972.40.graphml,file,40,51,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1168.24.graphml,file,24,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5774.42.graphml,file,42,53,1,0,0
/home/mateu/benchmarks/rome/rome/grafo4029.34.graphml,file,34,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo283.24.graphml,file,24,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo918.24.graphml,file,24,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1025.15.graphml,file,15,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo960.26.graphml,file,26,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2719.21.graphml,file,21,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo4028.39.graphml,file,39,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3738.42.graphml,file,42,47,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1184.25.graphml,file,25,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo290.18.graphml,file,18,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1713.19.graphml,file,19,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1832.11.graphml,file,11,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo693.16.graphml,file,16,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo359.30.graphml,file,30,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo811.14.graphml,file,14,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11620.33.graphml,file,33,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3009.17.graphml,file,17,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1084.11.graphml,file,11,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2861.16.graphml,file,16,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5917.34.graphml,file,34,41,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2806.15.graphml,file,15,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2964.11.graphml,file,11,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2338.14.graphml,file,14,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1780.18.graphml,file,18,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6077.47.graphml,file,47,54,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7268.38.graphml,file,38,46,1,0,0
/home/mateu/benchmarks/rome/rome/grafo533.11.graphml,file,11,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo913.15.graphml,file,15,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3090.24.graphml,file,24,30,1,0,0
/home/mateu/benchmarks/rome/rome/grafo797.14.graphml,file,14,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1412.28.graphml,file,28,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9942.32.graphml,file,32,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2720.14.graphml,file,14,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3150.40.graphml,file,40,46,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1444.23.graphml,file,23,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1123.10.graphml,file,10,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10277.35.graphml,file,35,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1743.25.graphml,file,25,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2698.16.graphml,file,16,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9968.38.graphml,file,38,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo139.24.graphml,file,24,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1146.18.graphml,file,18,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo907.10.graphml,file,10,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo156.21.graphml,file,21,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6510.49.graphml,file,49,59,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10843.34.graphml,file,34,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3820.42.graphml,file,42,52,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2061.25.graphml,file,25,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3960.36.graphml,file,36,41,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1361.55.graphml,file,55,66,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1053.32.graphml,file,32,41,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1259.29.graphml,file,29,34,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2923.24.graphml,file,24,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1057.16.graphml,file,16,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo397.11.graphml,file,11,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6115.40.graphml,file,40,46,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1703.18.graphml,file,18,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6163.37.graphml,file,37,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2768.18.graphml,file,18,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1149.29.graphml,file,29,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11443.35.graphml,file,35,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo341.30.graphml,file,30,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6912.37.graphml,file,37,46,1,0,0
/home/mateu/benchmarks/rome/rome/grafo534.15.graphml,file,15,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1530.24.graphml,file,24,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5815.34.graphml,file,34,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2484.17.graphml,file,17,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2662.19.graphml,file,19,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1136.15.graphml,file,15,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2225.15.graphml,file,15,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo699.14.graphml,file,14,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2603.22.graphml,file,22,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1076.18.graphml,file,18,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2773.14.graphml,file,14,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1221.27.graphml,file,27,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1949.29.graphml,file,29,34,1,0,0
/home/mateu/benchmarks/rome/rome/grafo165.30.graphml,file,30,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3116.40.graphml,file,40,47,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1580.28.graphml,file,28,34,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1322.30.graphml,file,30,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5895.41.graphml,file,41,52,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1998.31.graphml,file,31,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2157.15.graphml,file,15,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo664.22.graphml,file,22,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2524.22.graphml,file,22,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2808.37.graphml,file,37,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10001.32.graphml,file,32,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11570.34.graphml,file,34,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2144.12.graphml,file,12,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo808.12.graphml,file,12,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2588.24.graphml,file,24,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo942.31.graphml,file,31,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2701.20.graphml,file,20,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11618.41.graphml,file,41,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo930.13.graphml,file,13,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1142.15.graphml,file,15,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9964.34.graphml,file,34,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2642.13.graphml,file,13,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10340.33.graphml,file,33,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5638.36.graphml,file,36,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo551.23.graphml,file,23,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1152.18.graphml,file,18,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6356.37.graphml,file,37,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9966.39.graphml,file,39,47,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1155.11.graphml,file,11,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1769.16.graphml,file,16,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1883.15.graphml,file,15,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3407.34.graphml,file,34,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3552.44.graphml,file,44,51,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1770.38.graphml,file,38,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1503.22.graphml,file,22,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1820.18.graphml,file,18,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1230.26.graphml,file,26,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo558.15.graphml,file,15,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11308.33.graphml,file,33,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2600.38.graphml,file,38,46,1,0,0
/home/mateu/benchmarks/rome/rome/grafo645.17.graphml,file,17,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1265.46.graphml,file,46,53,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1091.21.graphml,file,21,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7406.41.graphml,file,41,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5309.39.graphml,file,39,46,1,0,0
/home/mateu/benchmarks/rome/rome/grafo441.11.graphml,file,11,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5830.40.graphml,file,40,47,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2036.27.graphml,file,27,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1079.19.graphml,file,19,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2308.19.graphml,file,19,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6091.33.graphml,file,33,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7013.44.graphml,file,44,54,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1829.15.graphml,file,15,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7321.39.graphml,file,39,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2283.13.graphml,file,13,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2673.11.graphml,file,11,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1464.46.graphml,file,46,53,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2077.25.graphml,file,25,30,1,0,0
/home/mateu/benchmarks/rome/rome/grafo897.12.graphml,file,12,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6059.41.graphml,file,41,49,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2177.17.graphml,file,17,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1479.48.graphml,file,48,53,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9967.39.graphml,file,39,46,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2306.13.graphml,file,13,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3788.38.graphml,file,38,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo177.11.graphml,file,11,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10333.33.graphml,file,33,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10075.31.graphml,file,31,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3155.39.graphml,file,39,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5319.36.graphml,file,36,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2171.19.graphml,file,19,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10279.32.graphml,file,32,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3374.38.graphml,file,38,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11013.35.graphml,file,35,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2425.19.graphml,file,19,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo286.18.graphml,file,18,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo259.12.graphml,file,12,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2147.17.graphml,file,17,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo494.13.graphml,file,13,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2167.38.graphml,file,38,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1921.27.graphml,file,27,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2042.33.graphml,file,33,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo4232.54.graphml,file,54,60,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2186.18.graphml,file,18,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3149.41.graphml,file,41,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo810.16.graphml,file,16,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1287.26.graphml,file,26,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2265.12.graphml,file,12,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo400.16.graphml,file,16,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5724.34.graphml,file,34,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo728.28.graphml,file,28,33,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7478.38.graphml,file,38,47,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2916.16.graphml,file,16,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2966.23.graphml,file,23,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1148.17.graphml,file,17,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo812.14.graphml,file,14,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo4057.43.graphml,file,43,46,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2237.27.graphml,file,27,34,1,0,0
/home/mateu/benchmarks/rome/rome/grafo4933.58.graphml,file,58,67,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1143.18.graphml,file,18,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5711.38.graphml,file,38,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2274.35.graphml,file,35,41,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11023.33.graphml,file,33,33,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1868.34.graphml,file,34,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2594.17.graphml,file,17,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo128.35.graphml,file,35,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2391.38.graphml,file,38,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2644.17.graphml,file,17,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6220.36.graphml,file,36,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2652.16.graphml,file,16,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2578.34.graphml,file,34,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5737.34.graphml,file,34,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2521.37.graphml,file,37,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo883.14.graphml,file,14,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2549.16.graphml,file,16,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1913.11.graphml,file,11,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2292.14.graphml,file,14,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2383.18.graphml,file,18,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6040.34.graphml,file,34,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo442.12.graphml,file,12,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1263.25.graphml,file,25,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2716.14.graphml,file,14,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2836.39.graphml,file,39,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1616.30.graphml,file,30,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo632.13.graphml,file,13,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo186.30.graphml,file,30,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2187.19.graphml,file,19,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo852.19.graphml,file,19,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2728.16.graphml,file,16,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo387.13.graphml,file,13,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo898.10.graphml,file,10,9,1,0,0
